,SF6
2144-05-16 12:00:00,59.062256
2144-06-16 00:00:00,59.063435
2144-07-16 12:00:00,58.89256
2144-08-16 12:00:00,58.91945
2144-09-16 00:00:00,59.04886
2144-10-16 12:00:00,59.115322
2144-11-16 00:00:00,59.186954
2144-12-16 12:00:00,59.203064
2145-01-16 12:00:00,59.20906
2145-02-15 00:00:00,59.203373
2145-03-16 12:00:00,59.191315
2145-04-16 00:00:00,59.239872
2145-05-16 12:00:00,59.348866
2145-06-16 00:00:00,59.349686
2145-07-16 12:00:00,59.177624
2145-08-16 12:00:00,59.204285
2145-09-16 00:00:00,59.333958
2145-10-16 12:00:00,59.400387
2145-11-16 00:00:00,59.472027
2145-12-16 12:00:00,59.487858
2146-01-16 12:00:00,59.49353
2146-02-15 00:00:00,59.487453
2146-03-16 12:00:00,59.474987
2146-04-16 00:00:00,59.52342
2146-05-16 12:00:00,59.632584
2146-06-16 00:00:00,59.633057
2146-07-16 12:00:00,59.45982
2146-08-16 12:00:00,59.48625
2146-09-16 00:00:00,59.616184
2146-10-16 12:00:00,59.682568
2146-11-16 00:00:00,59.75418
2146-12-16 12:00:00,59.769726
2147-01-16 12:00:00,59.775066
2147-02-15 00:00:00,59.7686
2147-03-16 12:00:00,59.755703
2147-04-16 00:00:00,59.804005
2147-05-16 12:00:00,59.91332
2147-06-16 00:00:00,59.913433
2147-07-16 12:00:00,59.739002
2147-08-16 12:00:00,59.765198
2147-09-16 00:00:00,59.89537
2147-10-16 12:00:00,59.961697
2147-11-16 00:00:00,60.033276
2147-12-16 12:00:00,60.048523
2148-01-16 12:00:00,60.053524
2148-02-15 00:00:00,60.046673
2148-03-16 12:00:00,60.03335
2148-04-16 00:00:00,60.081516
2148-05-16 12:00:00,60.19099
2148-06-16 00:00:00,60.190754
2148-07-16 12:00:00,60.015182
2148-08-16 12:00:00,60.041157
2148-09-16 00:00:00,60.1716
2148-10-16 12:00:00,60.2379
2148-11-16 00:00:00,60.309483
2148-12-16 12:00:00,60.32448
2149-01-16 12:00:00,60.329174
2149-02-15 00:00:00,60.32196
2149-03-16 12:00:00,60.308247
2149-04-16 00:00:00,60.356304
2149-05-16 12:00:00,60.465927
2149-06-16 00:00:00,60.465347
2149-07-16 12:00:00,60.288616
2149-08-16 12:00:00,60.31435
2149-09-16 00:00:00,60.445023
2149-10-16 12:00:00,60.511246
2149-11-16 00:00:00,60.582783
2149-12-16 12:00:00,60.597473
2150-01-16 12:00:00,60.60181
2150-02-15 00:00:00,60.59419
2150-03-16 12:00:00,60.580048
2150-04-16 00:00:00,60.62795
2150-05-16 12:00:00,60.737713
2150-06-16 00:00:00,60.736767
2150-07-16 12:00:00,60.558887
2150-08-16 12:00:00,60.5844
2150-09-16 00:00:00,60.71532
2150-10-16 12:00:00,60.78152
2150-11-16 00:00:00,60.85304
2150-12-16 12:00:00,60.867466
2151-01-16 12:00:00,60.87151
2151-02-15 00:00:00,60.863525
2151-03-16 12:00:00,60.849003
2151-04-16 00:00:00,60.89679
2151-05-16 12:00:00,61.00671
2151-06-16 00:00:00,61.00543
2151-07-16 12:00:00,60.826443
2151-08-16 12:00:00,60.85172
2151-09-16 00:00:00,60.982876
2151-10-16 12:00:00,61.049007
2151-11-16 00:00:00,61.120487
2151-12-16 12:00:00,61.13463
2152-01-16 12:00:00,61.138325
2152-02-15 00:00:00,61.129955
2152-03-16 12:00:00,61.11501
2152-04-16 00:00:00,61.162655
2152-05-16 12:00:00,61.272694
2152-06-16 00:00:00,61.271053
2152-07-16 12:00:00,61.090942
2152-08-16 12:00:00,61.115993
2152-09-16 00:00:00,61.247375
2152-10-16 12:00:00,61.31346
2152-11-16 00:00:00,61.38492
2152-12-16 12:00:00,61.39879
2153-01-16 12:00:00,61.402176
2153-02-15 00:00:00,61.39343
2153-03-16 12:00:00,61.378086
2153-04-16 00:00:00,61.425613
2153-05-16 12:00:00,61.535797
2153-06-16 00:00:00,61.533813
2153-07-16 12:00:00,61.35259
2153-08-16 12:00:00,61.377407
2153-09-16 00:00:00,61.509003
2153-10-16 12:00:00,61.575027
2153-11-16 00:00:00,61.64645
2153-12-16 12:00:00,61.66002
2154-01-16 12:00:00,61.663074
2154-02-15 00:00:00,61.653946
2154-03-16 12:00:00,61.638195
2154-04-16 00:00:00,61.685562
2154-05-16 12:00:00,61.795868
2154-06-16 00:00:00,61.793533
2154-07-16 12:00:00,61.611206
2154-08-16 12:00:00,61.6358
2154-09-16 00:00:00,61.767624
2154-10-16 12:00:00,61.833584
2154-11-16 00:00:00,61.90498
2154-12-16 12:00:00,61.918278
2155-01-16 12:00:00,61.92101
2155-02-15 00:00:00,61.911526
2155-03-16 12:00:00,61.895382
2155-04-16 00:00:00,61.942623
2155-05-16 12:00:00,62.05306
2155-06-16 00:00:00,62.05039
2155-07-16 12:00:00,61.86697
2155-08-16 12:00:00,61.891327
2155-09-16 00:00:00,62.02335
2155-10-16 12:00:00,62.089252
2155-11-16 00:00:00,62.160603
2155-12-16 12:00:00,62.173603
2156-01-16 12:00:00,62.17602
2156-02-15 00:00:00,62.16614
2156-03-16 12:00:00,62.149586
2156-04-16 00:00:00,62.196682
2156-05-16 12:00:00,62.307236
2156-06-16 00:00:00,62.304203
2156-07-16 12:00:00,62.119705
2156-08-16 12:00:00,62.143818
2156-09-16 00:00:00,62.276062
2156-10-16 12:00:00,62.341908
2156-11-16 00:00:00,62.41321
2156-12-16 12:00:00,62.42595
2157-01-16 12:00:00,62.42804
2157-02-15 00:00:00,62.417805
2157-03-16 12:00:00,62.40086
2157-04-16 00:00:00,62.44782
2157-05-16 12:00:00,62.558487
2157-06-16 00:00:00,62.55514
2157-07-16 12:00:00,62.369564
2157-08-16 12:00:00,62.393463
2157-09-16 00:00:00,62.52591
2157-10-16 12:00:00,62.591694
2157-11-16 00:00:00,62.662952
2157-12-16 12:00:00,62.675426
2158-01-16 12:00:00,62.6772
2158-02-15 00:00:00,62.6666
2158-03-16 12:00:00,62.64926
2158-04-16 00:00:00,62.696087
2158-05-16 12:00:00,62.80687
2158-06-16 00:00:00,62.803165
2158-07-16 12:00:00,62.616535
2158-08-16 12:00:00,62.640198
2158-09-16 00:00:00,62.77283
2158-10-16 12:00:00,62.838547
2158-11-16 00:00:00,62.90976
2158-12-16 12:00:00,62.92194
2159-01-16 12:00:00,62.92338
2159-02-15 00:00:00,62.912403
2159-03-16 12:00:00,62.89467
2159-04-16 00:00:00,62.941345
2159-05-16 12:00:00,63.052227
2159-06-16 00:00:00,63.048183
2159-07-16 12:00:00,62.8605
2159-08-16 12:00:00,62.883926
2159-09-16 00:00:00,63.016754
2159-10-16 12:00:00,63.082397
2159-11-16 00:00:00,63.153564
2159-12-16 12:00:00,63.165478
2160-01-16 12:00:00,63.166607
2160-02-15 00:00:00,63.155273
2160-03-16 12:00:00,63.13715
2160-04-16 00:00:00,63.18369
2160-05-16 12:00:00,63.294678
2160-06-16 00:00:00,63.290314
2160-07-16 12:00:00,63.10158
2160-08-16 12:00:00,63.124783
2160-09-16 00:00:00,63.257797
2160-10-16 12:00:00,63.323376
2160-11-16 00:00:00,63.394497
2160-12-16 12:00:00,63.406128
2161-01-16 12:00:00,63.40694
2161-02-15 00:00:00,63.39525
2161-03-16 12:00:00,63.376736
2161-04-16 00:00:00,63.423138
2161-05-16 12:00:00,63.53423
2161-06-16 00:00:00,63.529514
2161-07-16 12:00:00,63.339756
2161-08-16 12:00:00,63.362732
2161-09-16 00:00:00,63.49594
2161-10-16 12:00:00,63.561447
2161-11-16 00:00:00,63.632523
2161-12-16 12:00:00,63.64388
2162-01-16 12:00:00,63.644394
2162-02-15 00:00:00,63.632336
2162-03-16 12:00:00,63.613438
2162-04-16 00:00:00,63.6597
2162-05-16 12:00:00,63.77089
2162-06-16 00:00:00,63.765842
2162-07-16 12:00:00,63.57507
2162-08-16 12:00:00,63.597805
2162-09-16 00:00:00,63.731174
2162-10-16 12:00:00,63.7966
2162-11-16 00:00:00,63.86761
2162-12-16 12:00:00,63.878693
2163-01-16 12:00:00,63.878876
2163-02-15 00:00:00,63.86645
2163-03-16 12:00:00,63.84715
2163-04-16 00:00:00,63.89325
2163-05-16 12:00:00,64.004524
2163-06-16 00:00:00,63.999146
2163-07-16 12:00:00,63.807346
2163-08-16 12:00:00,63.82985
2163-09-16 00:00:00,63.963398
2163-10-16 12:00:00,64.028755
2163-11-16 00:00:00,64.09972
2163-12-16 12:00:00,64.11053
2164-01-16 12:00:00,64.110405
2164-02-15 00:00:00,64.09762
2164-03-16 12:00:00,64.07796
2164-04-16 00:00:00,64.12391
2164-05-16 12:00:00,64.23528
2164-06-16 00:00:00,64.22956
2164-07-16 12:00:00,64.036766
2164-08-16 12:00:00,64.05903
2164-09-16 00:00:00,64.19274
2164-10-16 12:00:00,64.25801
2164-11-16 00:00:00,64.328896
2164-12-16 12:00:00,64.339424
2165-01-16 12:00:00,64.33898
2165-02-15 00:00:00,64.32582
2165-03-16 12:00:00,64.30576
2165-04-16 00:00:00,64.351555
2165-05-16 12:00:00,64.463005
2165-06-16 00:00:00,64.45694
2165-07-16 12:00:00,64.26315
2165-08-16 12:00:00,64.285194
2165-09-16 00:00:00,64.419075
2165-10-16 12:00:00,64.48427
2165-11-16 00:00:00,64.555115
2165-12-16 12:00:00,64.56539
2166-01-16 12:00:00,64.56464
2166-02-15 00:00:00,64.55114
2166-03-16 12:00:00,64.53072
2166-04-16 00:00:00,64.57639
2166-05-16 12:00:00,64.687935
2166-06-16 00:00:00,64.681564
2166-07-16 12:00:00,64.48679
2166-08-16 12:00:00,64.50861
2166-09-16 00:00:00,64.64265
2166-10-16 12:00:00,64.70777
2166-11-16 00:00:00,64.778534
2166-12-16 12:00:00,64.78852
2167-01-16 12:00:00,64.78745
2167-02-15 00:00:00,64.7736
2167-03-16 12:00:00,64.752785
2167-04-16 00:00:00,64.79829
2167-05-16 12:00:00,64.90988
2167-06-16 00:00:00,64.90316
2167-07-16 12:00:00,64.707405
2167-08-16 12:00:00,64.72898
2167-09-16 00:00:00,64.86315
2167-10-16 12:00:00,64.92817
2167-11-16 00:00:00,64.99886
2167-12-16 12:00:00,65.00857
2168-01-16 12:00:00,65.00719
2168-02-15 00:00:00,64.992966
2168-03-16 12:00:00,64.97177
2168-04-16 00:00:00,65.01712
2168-05-16 12:00:00,65.128784
2168-06-16 00:00:00,65.12174
2168-07-16 12:00:00,64.92503
2168-08-16 12:00:00,64.94638
2168-09-16 00:00:00,65.08071
2168-10-16 12:00:00,65.145645
2168-11-16 00:00:00,65.216286
2168-12-16 12:00:00,65.225746
2169-01-16 12:00:00,65.22406
2169-02-15 00:00:00,65.20951
2169-03-16 12:00:00,65.18795
2169-04-16 00:00:00,65.23317
2169-05-16 12:00:00,65.34492
2169-06-16 00:00:00,65.33756
2169-07-16 12:00:00,65.139885
2169-08-16 12:00:00,65.161
2169-09-16 00:00:00,65.29548
2169-10-16 12:00:00,65.36033
2169-11-16 00:00:00,65.430885
2169-12-16 12:00:00,65.440056
2170-01-16 12:00:00,65.43806
2170-02-15 00:00:00,65.423134
2170-03-16 12:00:00,65.4012
2170-04-16 00:00:00,65.446236
2170-05-16 12:00:00,65.55804
2170-06-16 00:00:00,65.55033
2170-07-16 12:00:00,65.35172
2170-08-16 12:00:00,65.37259
2170-09-16 00:00:00,65.507195
2170-10-16 12:00:00,65.571945
2170-11-16 00:00:00,65.64245
2170-12-16 12:00:00,65.651344
2171-01-16 12:00:00,65.64904
2171-02-15 00:00:00,65.63378
2171-03-16 12:00:00,65.61148
2171-04-16 00:00:00,65.65638
2171-05-16 12:00:00,65.768234
2171-06-16 00:00:00,65.76022
2171-07-16 12:00:00,65.56068
2171-08-16 12:00:00,65.58132
2171-09-16 00:00:00,65.71607
2171-10-16 12:00:00,65.78073
2171-11-16 00:00:00,65.85115
2171-12-16 12:00:00,65.85978
2172-01-16 12:00:00,65.85717
2172-02-15 00:00:00,65.841576
2172-03-16 12:00:00,65.8189
2172-04-16 00:00:00,65.863625
2172-05-16 12:00:00,65.97555
2172-06-16 00:00:00,65.9672
2172-07-16 12:00:00,65.76673
2172-08-16 12:00:00,65.78715
2172-09-16 00:00:00,65.922005
2172-10-16 12:00:00,65.98659
2172-11-16 00:00:00,66.05693
2172-12-16 12:00:00,66.0653
2173-01-16 12:00:00,66.06239
2173-02-15 00:00:00,66.04644
2173-03-16 12:00:00,66.0234
2173-04-16 00:00:00,66.067986
2173-05-16 12:00:00,66.179955
2173-06-16 00:00:00,66.17129
2173-07-16 12:00:00,65.96991
2173-08-16 12:00:00,65.99009
2173-09-16 00:00:00,66.12508
2173-10-16 12:00:00,66.189545
2173-11-16 00:00:00,66.259796
2173-12-16 12:00:00,66.26788
2174-01-16 12:00:00,66.264656
2174-02-15 00:00:00,66.24836
2174-03-16 12:00:00,66.22494
2174-04-16 00:00:00,66.26935
2174-05-16 12:00:00,66.381355
2174-06-16 00:00:00,66.37237
2174-07-16 12:00:00,66.17007
2174-08-16 12:00:00,66.19001
2174-09-16 00:00:00,66.3251
2174-10-16 12:00:00,66.38947
2174-11-16 00:00:00,66.45965
2174-12-16 12:00:00,66.46746
2175-01-16 12:00:00,66.463936
2175-02-15 00:00:00,66.4473
2175-03-16 12:00:00,66.42354
2175-04-16 00:00:00,66.4678
2175-05-16 12:00:00,66.57984
2175-06-16 00:00:00,66.57053
2175-07-16 12:00:00,66.36735
2175-08-16 12:00:00,66.38707
2175-09-16 00:00:00,66.52227
2175-10-16 12:00:00,66.586555
2175-11-16 00:00:00,66.65664
2175-12-16 12:00:00,66.66419
2176-01-16 12:00:00,66.66037
2176-02-15 00:00:00,66.64338
2176-03-16 12:00:00,66.619255
2176-04-16 00:00:00,66.66335
2176-05-16 12:00:00,66.775444
2176-06-16 00:00:00,66.765816
2176-07-16 12:00:00,66.56174
2176-08-16 12:00:00,66.581215
2176-09-16 00:00:00,66.71653
2176-10-16 12:00:00,66.78069
2176-11-16 00:00:00,66.8507
2176-12-16 12:00:00,66.85798
2177-01-16 12:00:00,66.85386
2177-02-15 00:00:00,66.83654
2177-03-16 12:00:00,66.81205
2177-04-16 00:00:00,66.855995
2177-05-16 12:00:00,66.96811
2177-06-16 00:00:00,66.95818
2177-07-16 12:00:00,66.75322
2177-08-16 12:00:00,66.77249
2177-09-16 00:00:00,66.907906
2177-10-16 12:00:00,66.97196
2177-11-16 00:00:00,67.041885
2177-12-16 12:00:00,67.0489
2178-01-16 12:00:00,67.04448
2178-02-15 00:00:00,67.02683
2178-03-16 12:00:00,67.00198
2178-04-16 00:00:00,67.04575
2178-05-16 12:00:00,67.15791
2178-06-16 00:00:00,67.14766
2178-07-16 12:00:00,66.94183
2178-08-16 12:00:00,66.96085
2178-09-16 00:00:00,67.09635
2178-10-16 12:00:00,67.1603
2178-11-16 00:00:00,67.230125
2178-12-16 12:00:00,67.236855
2179-01-16 12:00:00,67.23213
2179-02-15 00:00:00,67.21412
2179-03-16 12:00:00,67.1889
2179-04-16 00:00:00,67.232506
2179-05-16 12:00:00,67.34468
2179-06-16 00:00:00,67.33411
2179-07-16 12:00:00,67.12742
2179-08-16 12:00:00,67.14621
2179-09-16 00:00:00,67.28179
2179-10-16 12:00:00,67.34564
2179-11-16 00:00:00,67.41538
2179-12-16 12:00:00,67.42187
2180-01-16 12:00:00,67.41686
2180-02-15 00:00:00,67.39854
2180-03-16 12:00:00,67.372986
2180-04-16 00:00:00,67.41644
2180-05-16 12:00:00,67.52865
2180-06-16 00:00:00,67.51778
2180-07-16 12:00:00,67.310265
2180-08-16 12:00:00,67.32882
2180-09-16 00:00:00,67.4645
2180-10-16 12:00:00,67.52824
2180-11-16 00:00:00,67.59787
2180-12-16 12:00:00,67.60407
2181-01-16 12:00:00,67.59875
2181-02-15 00:00:00,67.58008
2181-03-16 12:00:00,67.55416
2181-04-16 00:00:00,67.59742
2181-05-16 12:00:00,67.70963
2181-06-16 00:00:00,67.69842
2181-07-16 12:00:00,67.49005
2181-08-16 12:00:00,67.50838
2181-09-16 00:00:00,67.64411
2181-10-16 12:00:00,67.70774
2181-11-16 00:00:00,67.77727
2181-12-16 12:00:00,67.78321
2182-01-16 12:00:00,67.777596
2182-02-15 00:00:00,67.75861
2182-03-16 12:00:00,67.732346
2182-04-16 00:00:00,67.77546
2182-05-16 12:00:00,67.88769
2182-06-16 00:00:00,67.87617
2182-07-16 12:00:00,67.66699
2182-08-16 12:00:00,67.68508
2182-09-16 00:00:00,67.820915
2182-10-16 12:00:00,67.88442
2182-11-16 00:00:00,67.953865
2182-12-16 12:00:00,67.95954
2183-01-16 12:00:00,67.95362
2183-02-15 00:00:00,67.9343
2183-03-16 12:00:00,67.907684
2183-04-16 00:00:00,67.95062
2183-05-16 12:00:00,68.06286
2183-06-16 00:00:00,68.051025
2183-07-16 12:00:00,67.84102
2183-08-16 12:00:00,67.85888
2183-09-16 00:00:00,67.99477
2183-10-16 12:00:00,68.05816
2183-11-16 00:00:00,68.127495
2183-12-16 12:00:00,68.13291
2184-01-16 12:00:00,68.1267
2184-02-15 00:00:00,68.10705
2184-03-16 12:00:00,68.080086
2184-04-16 00:00:00,68.122856
2184-05-16 12:00:00,68.2351
2184-06-16 00:00:00,68.22297
2184-07-16 12:00:00,68.01215
2184-08-16 12:00:00,68.029785
2184-09-16 00:00:00,68.16575
2184-10-16 12:00:00,68.22902
2184-11-16 00:00:00,68.298256
2184-12-16 12:00:00,68.303406
2185-01-16 12:00:00,68.2969
2185-02-15 00:00:00,68.27693
2185-03-16 12:00:00,68.249626
2185-04-16 00:00:00,68.29222
2185-05-16 12:00:00,68.40447
2185-06-16 00:00:00,68.39204
2185-07-16 12:00:00,68.18041
2185-08-16 12:00:00,68.19781
2185-09-16 00:00:00,68.33381
2185-10-16 12:00:00,68.39695
2185-11-16 00:00:00,68.46607
2185-12-16 12:00:00,68.47095
2186-01-16 12:00:00,68.46415
2186-02-15 00:00:00,68.44383
2186-03-16 12:00:00,68.41617
2186-04-16 00:00:00,68.45859
2186-05-16 12:00:00,68.57081
2186-06-16 00:00:00,68.55806
2186-07-16 12:00:00,68.34565
2186-08-16 12:00:00,68.3628
2186-09-16 00:00:00,68.49886
2186-10-16 12:00:00,68.56188
2186-11-16 00:00:00,68.63091
2186-12-16 12:00:00,68.63553
2187-01-16 12:00:00,68.62844
2187-02-15 00:00:00,68.60782
2187-03-16 12:00:00,68.57984
2187-04-16 00:00:00,68.6221
2187-05-16 12:00:00,68.734344
2187-06-16 00:00:00,68.721306
2187-07-16 12:00:00,68.508125
2187-08-16 12:00:00,68.525055
2187-09-16 00:00:00,68.66119
2187-10-16 12:00:00,68.72409
2187-11-16 00:00:00,68.793
2187-12-16 12:00:00,68.797356
2188-01-16 12:00:00,68.789986
2188-02-15 00:00:00,68.769035
2188-03-16 12:00:00,68.74071
2188-04-16 00:00:00,68.782776
2188-05-16 12:00:00,68.895
2188-06-16 00:00:00,68.881645
2188-07-16 12:00:00,68.66769
2188-08-16 12:00:00,68.684364
2188-09-16 00:00:00,68.82053
2188-10-16 12:00:00,68.88329
2188-11-16 00:00:00,68.95209
2188-12-16 12:00:00,68.95617
2189-01-16 12:00:00,68.948494
2189-02-15 00:00:00,68.927216
2189-03-16 12:00:00,68.898544
2189-04-16 00:00:00,68.94044
2189-05-16 12:00:00,69.052635
2189-06-16 00:00:00,69.03897
2189-07-16 12:00:00,68.82426
2189-08-16 12:00:00,68.840706
2189-09-16 00:00:00,68.9769
2189-10-16 12:00:00,69.03953
2189-11-16 00:00:00,69.1082
2189-12-16 12:00:00,69.11202
2190-01-16 12:00:00,69.10406
2190-02-15 00:00:00,69.082466
2190-03-16 12:00:00,69.05346
2190-04-16 00:00:00,69.09518
2190-05-16 12:00:00,69.20736
2190-06-16 00:00:00,69.19339
2190-07-16 12:00:00,68.97793
2190-08-16 12:00:00,68.99415
2190-09-16 00:00:00,69.13039
2190-10-16 12:00:00,69.192894
2190-11-16 00:00:00,69.26147
2190-12-16 12:00:00,69.26504
2191-01-16 12:00:00,69.2568
2191-02-15 00:00:00,69.23489
2191-03-16 12:00:00,69.20557
2191-04-16 00:00:00,69.247116
2191-05-16 12:00:00,69.35929
2191-06-16 00:00:00,69.34503
2191-07-16 12:00:00,69.12883
2191-08-16 12:00:00,69.14483
2191-09-16 00:00:00,69.2811
2191-10-16 12:00:00,69.34347
2191-11-16 00:00:00,69.4119
2191-12-16 12:00:00,69.4152
2192-01-16 12:00:00,69.40667
2192-02-15 00:00:00,69.38442
2192-03-16 12:00:00,69.35475
2192-04-16 00:00:00,69.396095
2192-05-16 12:00:00,69.50823
2192-06-16 00:00:00,69.49365
2192-07-16 12:00:00,69.27671
2192-08-16 12:00:00,69.29245
2192-09-16 00:00:00,69.42873
2192-10-16 12:00:00,69.49096
2192-11-16 00:00:00,69.559265
2192-12-16 12:00:00,69.5623
2193-01-16 12:00:00,69.55348
2193-02-15 00:00:00,69.53093
2193-03-16 12:00:00,69.50094
2193-04-16 00:00:00,69.54212
2193-05-16 12:00:00,69.65423
2193-06-16 00:00:00,69.639366
2193-07-16 12:00:00,69.421715
2193-08-16 12:00:00,69.43724
2193-09-16 00:00:00,69.57355
2193-10-16 12:00:00,69.63565
2193-11-16 00:00:00,69.70385
2193-12-16 12:00:00,69.70663
2194-01-16 12:00:00,69.69754
2194-02-15 00:00:00,69.67469
2194-03-16 12:00:00,69.64437
2194-04-16 00:00:00,69.68537
2194-05-16 12:00:00,69.79745
2194-06-16 00:00:00,69.7823
2194-07-16 12:00:00,69.563934
2194-08-16 12:00:00,69.579216
2194-09-16 00:00:00,69.71554
2194-10-16 12:00:00,69.7775
2194-11-16 00:00:00,69.84556
2194-12-16 12:00:00,69.848076
2195-01-16 12:00:00,69.838684
2195-02-15 00:00:00,69.81551
2195-03-16 12:00:00,69.78484
2195-04-16 00:00:00,69.825645
2195-05-16 12:00:00,69.937675
2195-06-16 00:00:00,69.92221
2195-07-16 12:00:00,69.70313
2195-08-16 12:00:00,69.71818
2195-09-16 00:00:00,69.854485
2195-10-16 12:00:00,69.916306
2195-11-16 00:00:00,69.98423
2195-12-16 12:00:00,69.98649
2196-01-16 12:00:00,69.976814
2196-02-15 00:00:00,69.95333
2196-03-16 12:00:00,69.92235
2196-04-16 00:00:00,69.96298
2196-05-16 12:00:00,70.074974
2196-06-16 00:00:00,70.05922
2196-07-16 12:00:00,69.839455
2196-08-16 12:00:00,69.85427
2196-09-16 00:00:00,69.9906
2196-10-16 12:00:00,70.05227
2196-11-16 00:00:00,70.12007
2196-12-16 12:00:00,70.12208
2197-01-16 12:00:00,70.112114
2197-02-15 00:00:00,70.08832
2197-03-16 12:00:00,70.057014
2197-04-16 00:00:00,70.09745
2197-05-16 12:00:00,70.20937
2197-06-16 00:00:00,70.19334
2197-07-16 12:00:00,69.97288
2197-08-16 12:00:00,69.98746
2197-09-16 00:00:00,70.12377
2197-10-16 12:00:00,70.185295
2197-11-16 00:00:00,70.25296
2197-12-16 12:00:00,70.25469
2198-01-16 12:00:00,70.24445
2198-02-15 00:00:00,70.22035
2198-03-16 12:00:00,70.18872
2198-04-16 00:00:00,70.22899
2198-05-16 12:00:00,70.34086
2198-06-16 00:00:00,70.32453
2198-07-16 12:00:00,70.10341
2198-08-16 12:00:00,70.11776
2198-09-16 00:00:00,70.25407
2198-10-16 12:00:00,70.31547
2198-11-16 00:00:00,70.382996
2198-12-16 12:00:00,70.38449
2199-01-16 12:00:00,70.37397
2199-02-15 00:00:00,70.34959
2199-03-16 12:00:00,70.31764
2199-04-16 00:00:00,70.35773
2199-05-16 12:00:00,70.46956
2199-06-16 00:00:00,70.45295
2199-07-16 12:00:00,70.23115
2199-08-16 12:00:00,70.24528
2199-09-16 00:00:00,70.381584
2199-10-16 12:00:00,70.44282
2199-11-16 00:00:00,70.5102
2199-12-16 12:00:00,70.51144
2200-01-16 12:00:00,70.50009
2200-02-15 00:00:00,70.47547
2200-03-16 12:00:00,70.44332
2200-04-16 00:00:00,70.48333
2200-05-16 12:00:00,70.59521
2200-06-16 00:00:00,70.57839
2200-07-16 12:00:00,70.35604
2200-08-16 12:00:00,70.36997
2200-09-16 00:00:00,70.506294
2200-10-16 12:00:00,70.56739
2200-11-16 00:00:00,70.63462
2200-12-16 12:00:00,70.63557
2201-01-16 12:00:00,70.62445
2201-02-15 00:00:00,70.599396
2201-03-16 12:00:00,70.56678
2201-04-16 00:00:00,70.60641
2201-05-16 12:00:00,70.718056
2201-06-16 00:00:00,70.700806
2201-07-16 12:00:00,70.477684
2201-08-16 12:00:00,70.4913
2201-09-16 00:00:00,70.62755
2201-10-16 12:00:00,70.68847
2201-11-16 00:00:00,70.75558
2201-12-16 12:00:00,70.756294
2202-01-16 12:00:00,70.74494
2202-02-15 00:00:00,70.71966
2202-03-16 12:00:00,70.68679
2202-04-16 00:00:00,70.72632
2202-05-16 12:00:00,70.83798
2202-06-16 00:00:00,70.82052
2202-07-16 12:00:00,70.596825
2202-08-16 12:00:00,70.61027
2202-09-16 00:00:00,70.74652
2202-10-16 12:00:00,70.80732
2202-11-16 00:00:00,70.8743
2202-12-16 12:00:00,70.87477
2203-01-16 12:00:00,70.86314
2203-02-15 00:00:00,70.83753
2203-03-16 12:00:00,70.80431
2203-04-16 00:00:00,70.843605
2203-05-16 12:00:00,70.95513
2203-06-16 00:00:00,70.937294
2203-07-16 12:00:00,70.7129
2203-08-16 12:00:00,70.726006
2203-09-16 00:00:00,70.86212
2203-10-16 12:00:00,70.92267
2203-11-16 00:00:00,70.9894
2203-12-16 12:00:00,70.98954
2204-01-16 12:00:00,70.97759
2204-02-15 00:00:00,70.95166
2204-03-16 12:00:00,70.91815
2204-04-16 00:00:00,70.957306
2204-05-16 12:00:00,71.068855
2204-06-16 00:00:00,71.050896
2204-07-16 12:00:00,70.82609
2204-08-16 12:00:00,70.839195
2204-09-16 00:00:00,70.97553
2204-10-16 12:00:00,71.036156
2204-11-16 00:00:00,71.102974
2204-12-16 12:00:00,71.10305
2205-01-16 12:00:00,71.09097
2205-02-15 00:00:00,71.064804
2205-03-16 12:00:00,71.03097
2205-04-16 00:00:00,71.06981
2205-05-16 12:00:00,71.18104
2205-06-16 00:00:00,71.16243
2205-07-16 12:00:00,70.93653
2205-08-16 12:00:00,70.948875
2205-09-16 00:00:00,71.0846
2205-10-16 12:00:00,71.14453
2205-11-16 00:00:00,71.21069
2205-12-16 12:00:00,71.21009
2206-01-16 12:00:00,71.19744
2206-02-15 00:00:00,71.170845
2206-03-16 12:00:00,71.13676
2206-04-16 00:00:00,71.17569
2206-05-16 12:00:00,71.28737
2206-06-16 00:00:00,71.26928
2206-07-16 12:00:00,71.04377
2206-08-16 12:00:00,71.056946
2206-09-16 00:00:00,71.19375
2206-10-16 12:00:00,71.25459
2206-11-16 00:00:00,71.32159
2206-12-16 12:00:00,71.32154
2207-01-16 12:00:00,71.30915
2207-02-15 00:00:00,71.28249
2207-03-16 12:00:00,71.24793
2207-04-16 00:00:00,71.28603
2207-05-16 12:00:00,71.396515
2207-06-16 00:00:00,71.37658
2207-07-16 12:00:00,71.14865
2207-08-16 12:00:00,71.15961
2207-09-16 00:00:00,71.29432
2207-10-16 12:00:00,71.35306
2207-11-16 00:00:00,71.418175
2207-12-16 12:00:00,71.41649
2208-01-16 12:00:00,71.40295
2208-02-15 00:00:00,71.37571
2208-03-16 12:00:00,71.3413
2208-04-16 00:00:00,71.380486
2208-05-16 12:00:00,71.49297
2208-06-16 00:00:00,71.47552
2208-07-16 12:00:00,71.25018
2208-08-16 12:00:00,71.26429
2208-09-16 00:00:00,71.402336
2208-10-16 12:00:00,71.46408
2208-11-16 00:00:00,71.53181
2208-12-16 12:00:00,71.53202
2209-01-16 12:00:00,71.51949
